,rerun,group_dim,bootstrap,subject,ism_repref_corr,sub_rep_ism_gsm_corr,sub_ref_ism_gsm_corr
0,5.0,100,200,5,0.4709853595529536,0.030398381026096044,0.015935711126291663
0,5.0,100,200,1,0.47109973938919825,0.017590142623594596,0.02051028290406498
0,5.0,100,200,22,0.5256575688668129,0.01627601447631577,0.042390570492822244
0,5.0,100,200,15,0.46184761984516115,0.017950042730960902,0.008737057544346616
0,5.0,100,200,18,0.45263716774829044,0.021386554085263576,0.009643817067688243
0,5.0,100,200,17,0.3476676837148228,0.024585434436166786,0.02590823353719196
0,5.0,100,200,3,0.4125832493098964,0.030847658025872082,0.03617361236580385
0,6.0,100,200,20,0.5478874004327415,0.009988715523320812,0.016244765124020732
0,6.0,100,200,19,0.49115880536340645,0.03558754894042726,0.02170223375768443
0,6.0,100,200,9,0.41575045997996196,0.03657028780831373,0.02389698095857884
0,6.0,100,200,14,0.571961923635338,0.020463251309906005,0.041506301599222084
0,6.0,100,200,21,0.4352799041535471,0.013395454831294784,0.022295357113607306
0,6.0,100,200,8,0.5405344922389388,0.019343320366781325,0.012352365209359784
0,6.0,100,200,4,0.5770394384015434,0.04539077567322514,0.030627915540042405
0,6.0,100,200,11,0.4743975137614056,0.009846582365424239,0.03296104785688281
0,6.0,100,200,6,0.5094946101002815,0.0272350489334523,0.023433881424581804
0,6.0,100,200,7,0.5510024446891775,0.01653088393667146,0.022225354735842306
0,6.0,100,200,23,0.4579637247133577,0.043823460291741556,0.04269367277617331
0,6.0,100,200,0,0.5124560282139903,0.014945086059383383,0.020040952230289566
0,6.0,100,200,10,0.376640190389498,0.03425383627369216,0.010001176628666286
0,6.0,100,200,16,0.440074319324804,0.009963547392369265,0.05977455456418368
0,6.0,100,200,12,0.38865968113804816,0.018663296705135002,0.02443146510146388
0,6.0,100,200,2,0.3994356470577025,0.010214340323411286,0.019447737008799537
0,6.0,100,200,13,0.4581490086009032,0.02178707512924072,0.04110950403942737
0,6.0,100,200,5,0.4513600873164829,0.031248840047371496,0.015935711126291663
0,6.0,100,200,1,0.441760964283212,0.014433665986950617,0.02051028290406498
0,6.0,100,200,22,0.5455626956515881,0.012742256444620015,0.042390570492822244
0,6.0,100,200,15,0.4661508284615147,0.022098946473194547,0.008737057544346616
0,6.0,100,200,18,0.4590070945363919,0.020622516829808868,0.009643817067688243
0,6.0,100,200,17,0.3275858511757057,0.025949370597527777,0.02590823353719196
0,6.0,100,200,3,0.401965850488054,0.02868090758838382,0.03617361236580385
0,7.0,100,200,20,0.5826170085590041,0.012547661355116868,0.016244765124020732
0,7.0,100,200,19,0.49649686087058786,0.03794425140453772,0.02170223375768443
0,7.0,100,200,9,0.4149241252613257,0.03824569797816035,0.02389698095857884
0,7.0,100,200,14,0.5659238910217554,0.020423146718436924,0.041506301599222084
0,7.0,100,200,21,0.4261188631320119,0.015090407787815119,0.022295357113607306
0,7.0,100,200,8,0.5485160665788731,0.01696023291429183,0.012352365209359784
0,7.0,100,200,4,0.5964087880064048,0.05103170074053409,0.030627915540042405
0,7.0,100,200,11,0.467435217286454,0.009486465199814886,0.03296104785688281
0,7.0,100,200,6,0.5170781353182884,0.02479200320390995,0.023433881424581804
0,7.0,100,200,7,0.5848225898327573,0.01660758807738072,0.022225354735842306
0,7.0,100,200,23,0.45183632021452164,0.039386533926285994,0.04269367277617331
0,7.0,100,200,0,0.4749039034047265,0.014968224686603415,0.020040952230289566
0,7.0,100,200,10,0.4003709090073116,0.038559677849625995,0.010001176628666286
0,7.0,100,200,16,0.4100598814997348,0.01743435440555885,0.05977455456418368
0,7.0,100,200,12,0.4048179669180378,0.01926058590976143,0.02443146510146388
0,7.0,100,200,2,0.41685329981789976,0.010136932059590209,0.019447737008799537
0,7.0,100,200,13,0.45870653129929034,0.02467020597104208,0.04110950403942737
0,7.0,100,200,5,0.47162960054300346,0.03398753612904226,0.015935711126291663
0,7.0,100,200,1,0.46984520962812565,0.015566518369476645,0.02051028290406498
0,7.0,100,200,22,0.5281258587598364,0.016732230014692484,0.042390570492822244
0,7.0,100,200,15,0.4632442124135489,0.02138793396826444,0.008737057544346616
0,7.0,100,200,18,0.4576445779487545,0.024594810888061702,0.009643817067688243
0,7.0,100,200,17,0.34470605826203826,0.024410016021887526,0.02590823353719196
0,7.0,100,200,3,0.41701438496975474,0.03316127808585967,0.03617361236580385
0,8.0,100,200,20,0.5781266632564993,0.01097152982701266,0.016244765124020732
0,8.0,100,200,19,0.5065873303263766,0.040964774545940275,0.02170223375768443
0,8.0,100,200,9,0.25019586290839674,0.01311293360104171,0.02389698095857884
0,8.0,100,200,14,0.5654436694775093,0.022681245257745175,0.041506301599222084
0,8.0,100,200,21,0.43041131287924644,0.013211850427763183,0.022295357113607306
0,8.0,100,200,8,0.5521683103191088,0.017900090074271957,0.012352365209359784
0,8.0,100,200,4,0.5980621584947297,0.054647287253365984,0.030627915540042405
0,8.0,100,200,11,0.4628771804767646,0.008734230314487945,0.03296104785688281
0,8.0,100,200,6,0.5225486297248115,0.02808660037075028,0.023433881424581804
0,8.0,100,200,7,0.578940392822887,0.014007395708820813,0.022225354735842306
0,8.0,100,200,23,0.4611835469886012,0.04167170516659757,0.04269367277617331
0,8.0,100,200,0,0.4779020831375134,0.014857074679955118,0.020040952230289566
0,8.0,100,200,10,0.4014202782592534,0.043144833484110245,0.010001176628666286
0,8.0,100,200,16,0.41904231235666833,0.01815240120477435,0.05977455456418368
0,8.0,100,200,12,0.4085008850460911,0.020633642035408406,0.02443146510146388
0,8.0,100,200,2,0.4180549250022351,0.009083191754777564,0.019447737008799537
0,8.0,100,200,13,0.28954812794178053,0.03442836067560617,0.04110950403942737
0,8.0,100,200,5,0.47486523738790065,0.03261445716828271,0.015935711126291663
0,8.0,100,200,1,0.4677980664740226,0.018736461822413175,0.02051028290406498
0,8.0,100,200,22,0.533463529181169,0.019884360925022326,0.042390570492822244
0,8.0,100,200,15,0.46496672301470776,0.018225355907501184,0.008737057544346616
0,8.0,100,200,18,0.4588443866948228,0.025050564714327206,0.009643817067688243
0,8.0,100,200,17,0.34323334372373165,0.02605195879313127,0.02590823353719196
0,8.0,100,200,3,0.41743717583260453,0.03282148918813188,0.03617361236580385
0,9.0,100,200,20,0.5267766136668731,0.006929222967145154,0.016244765124020732
0,9.0,100,200,19,0.5040332664618304,0.03775404933187987,0.02170223375768443
0,9.0,100,200,9,0.4155397578487609,0.02946179072636257,0.02389698095857884
0,9.0,100,200,14,0.5592047726655581,0.02184350528352108,0.041506301599222084
0,9.0,100,200,21,0.4209656904375252,0.012352578511508172,0.022295357113607306
0,9.0,100,200,8,0.5571752352106188,0.01762533837268121,0.012352365209359784
0,9.0,100,200,4,0.6005524793004856,0.05156091209844249,0.030627915540042405
0,9.0,100,200,11,0.4315755865580926,0.004942453074787023,0.03296104785688281
0,9.0,100,200,6,0.5185663961995581,0.022393229155305394,0.023433881424581804
0,9.0,100,200,7,0.5562433401710812,0.016334801178851444,0.022225354735842306
0,9.0,100,200,23,0.4543175753278387,0.05235069976774853,0.04269367277617331
0,9.0,100,200,0,0.47570116561998305,0.010521610203841458,0.020040952230289566
0,9.0,100,200,10,0.3786560779205234,0.03382821400721292,0.010001176628666286
0,9.0,100,200,16,0.42157482443065497,0.010723298541648996,0.05977455456418368
0,9.0,100,200,12,0.410910643958238,0.017663705019182685,0.02443146510146388
0,9.0,100,200,2,0.4205591372808018,0.016359064536427992,0.019447737008799537
0,9.0,100,200,13,0.4556440986526203,0.021675045035597584,0.04110950403942737
0,9.0,100,200,5,0.46088731753276,0.027757654111426944,0.015935711126291663
0,9.0,100,200,1,0.43916462668964085,0.01788284489974301,0.02051028290406498
0,9.0,100,200,22,0.5310354481625441,0.013030133446592429,0.042390570492822244
0,9.0,100,200,15,0.4690713469383794,0.020148611389246507,0.008737057544346616
0,9.0,100,200,18,0.4582428295356889,0.024297077957794677,0.009643817067688243
0,9.0,100,200,17,0.3084617235840066,0.02565177261962237,0.02590823353719196
0,9.0,100,200,3,0.4326422300565818,0.030789668681083793,0.03617361236580385
0,10.0,100,200,20,0.583933308462025,0.01398030596754174,0.016244765124020732
0,10.0,100,200,19,0.4992922946037434,0.03737874587276013,0.02170223375768443
0,10.0,100,200,9,0.41634359951692496,0.03852947729693412,0.02389698095857884
0,10.0,100,200,14,0.565621835228931,0.01836653188493942,0.041506301599222084
0,10.0,100,200,21,0.42751128120926113,0.016867525394261618,0.022295357113607306
0,10.0,100,200,8,0.5468991707091363,0.016448158547876734,0.012352365209359784
0,10.0,100,200,4,0.5987274637209494,0.047084003043955325,0.030627915540042405
0,10.0,100,200,11,0.4699410219282673,0.009991480916333395,0.03296104785688281
0,10.0,100,200,6,0.5184161078991548,0.023419556586108503,0.023433881424581804
0,10.0,100,200,7,0.5810598312024348,0.01600500981397368,0.022225354735842306
0,10.0,100,200,23,0.4530997751696584,0.038380960380886564,0.04269367277617331
0,10.0,100,200,0,0.48206098426553523,0.013676291405698371,0.020040952230289566
0,10.0,100,200,10,0.40252088757504567,0.03697686827817126,0.010001176628666286
0,10.0,100,200,16,0.4128442422214823,0.016034964650024852,0.05977455456418368
0,10.0,100,200,12,0.4072269163478591,0.02108183010595588,0.02443146510146388
0,10.0,100,200,2,0.4187060883981092,0.008275386132430063,0.019447737008799537
0,10.0,100,200,13,0.45629973527519374,0.02288791466414264,0.04110950403942737
0,10.0,100,200,5,0.47595315409081024,0.03138748047800899,0.015935711126291663
0,10.0,100,200,1,0.4650752080030068,0.015639292630068358,0.02051028290406498
0,10.0,100,200,22,0.526640843057239,0.017478569643014197,0.042390570492822244
0,10.0,100,200,15,0.4627395621092975,0.022330872132945823,0.008737057544346616
0,10.0,100,200,18,0.4612751947582258,0.02374775668601825,0.009643817067688243
0,10.0,100,200,17,0.34355388446993934,0.01973803788443418,0.02590823353719196
0,10.0,100,200,3,0.41402931857878295,0.03365755281878258,0.03617361236580385
0,11.0,100,200,20,0.5792831299422366,0.015973410705051427,0.016244765124020732
0,11.0,100,200,19,0.4922302421829104,0.03333634324227652,0.02170223375768443
0,11.0,100,200,9,0.41431888179751125,0.0416530711708879,0.02389698095857884
0,11.0,100,200,14,0.5614010826552369,0.01703959194688165,0.041506301599222084
0,11.0,100,200,21,0.4281692803649564,0.0193937656182821,0.022295357113607306
0,11.0,100,200,8,0.5440525713413857,0.019256169823539282,0.012352365209359784
0,11.0,100,200,4,0.6021095317293758,0.04930879552833489,0.030627915540042405
0,11.0,100,200,11,0.45297549719577007,0.010234582772861378,0.03296104785688281
0,11.0,100,200,6,0.5189574830065793,0.026256673276933373,0.023433881424581804
0,11.0,100,200,7,0.5874958638080574,0.01718087222940401,0.022225354735842306
0,11.0,100,200,23,0.44952271578191155,0.039819554050404604,0.04269367277617331
0,11.0,100,200,0,0.4729977859979607,0.014926046385802083,0.020040952230289566
0,11.0,100,200,10,0.3979934741367891,0.030666591531686604,0.010001176628666286
0,11.0,100,200,16,0.4059827107682239,0.017509320178346943,0.05977455456418368
0,11.0,100,200,12,0.4057092112801883,0.021821819048076452,0.02443146510146388
0,11.0,100,200,2,0.4191401597417463,0.007632797333420704,0.019447737008799537
0,11.0,100,200,13,0.4590607517260873,0.02181406072704295,0.04110950403942737
0,11.0,100,200,5,0.47122950149037235,0.03835961427353174,0.015935711126291663
0,11.0,100,200,1,0.466634235360892,0.01591425402691271,0.02051028290406498
0,11.0,100,200,22,0.5264199765890851,0.016894940170873007,0.042390570492822244
0,11.0,100,200,15,0.4587313243183895,0.025868604226835235,0.008737057544346616
0,11.0,100,200,18,0.45718594005455443,0.025560181325180675,0.009643817067688243
0,11.0,100,200,17,0.34588779893766697,0.020576155229625193,0.02590823353719196
0,11.0,100,200,3,0.407654885118596,0.03598753668151777,0.03617361236580385
0,12.0,100,200,20,0.5286451585178693,0.010037772410241508,0.016244765124020732
0,12.0,100,200,19,0.5081993212880773,0.03626582427514713,0.02170223375768443
0,12.0,100,200,9,0.23756647185786145,0.008541854486208367,0.02389698095857884
0,12.0,100,200,14,0.5593362407441306,0.022024206307071692,0.041506301599222084
0,12.0,100,200,21,0.42041011173980325,0.013542468071253033,0.022295357113607306
0,12.0,100,200,8,0.5570223400117839,0.02184400871986414,0.012352365209359784
0,12.0,100,200,4,0.6021319903692822,0.0448797223147922,0.030627915540042405
0,12.0,100,200,11,0.42856497127775595,0.004991507044490251,0.03296104785688281
0,12.0,100,200,6,0.5185167047913746,0.024693143393017203,0.023433881424581804
0,12.0,100,200,7,0.5527347546288771,0.014570661222845116,0.022225354735842306
0,12.0,100,200,23,0.456747094630289,0.05398316411293669,0.04269367277617331
0,12.0,100,200,0,0.47659822457772016,0.013126999075895762,0.020040952230289566
0,12.0,100,200,10,0.3797200374250237,0.03379845196457609,0.010001176628666286
0,12.0,100,200,16,0.4195955726519934,0.01376798247380584,0.05977455456418368
0,12.0,100,200,12,0.41270120749927197,0.022248088151809453,0.02443146510146388
0,12.0,100,200,2,0.42218367681723973,0.016236340450092146,0.019447737008799537
0,12.0,100,200,13,0.278454833045028,0.03124899344081422,0.04110950403942737
0,12.0,100,200,5,0.46041383285524734,0.031101256332787597,0.015935711126291663
0,12.0,100,200,1,0.4400917716149585,0.017586599832722483,0.02051028290406498
0,12.0,100,200,22,0.5315104310190764,0.014666901886945416,0.042390570492822244
0,12.0,100,200,15,0.46736275286637186,0.02229884578868857,0.008737057544346616
0,12.0,100,200,18,0.4596993238396613,0.02546128508694001,0.009643817067688243
0,12.0,100,200,17,0.30897878324930467,0.023982024326475226,0.02590823353719196
0,12.0,100,200,3,0.4363701665485741,0.03126240116349466,0.03617361236580385
0,13.0,100,200,20,0.5787546330243462,0.008960826831300395,0.016244765124020732
0,13.0,100,200,19,0.5210407091960318,0.043905892293735205,0.02170223375768443
0,13.0,100,200,9,0.41645975741936014,0.03480247949644555,0.02389698095857884
0,13.0,100,200,14,0.5726070459075018,0.019274087129917183,0.041506301599222084
0,13.0,100,200,21,0.42381166582717844,0.013486465378067192,0.022295357113607306
0,13.0,100,200,8,0.5430084472757571,0.01978857295448877,0.012352365209359784
0,13.0,100,200,4,0.6059510674134565,0.05119924834552814,0.030627915540042405
0,13.0,100,200,11,0.48411969813173156,0.007597838492204079,0.03296104785688281
0,13.0,100,200,6,0.5194980553198663,0.03620417676898324,0.023433881424581804
0,13.0,100,200,7,0.562785126238514,0.015132552918864173,0.022225354735842306
0,13.0,100,200,23,0.44905016946533327,0.042699265445861445,0.04269367277617331
0,13.0,100,200,0,0.48833831190342,0.015452453406931577,0.020040952230289566
0,13.0,100,200,10,0.4003561314478707,0.04100486746977772,0.010001176628666286
0,13.0,100,200,16,0.4162456904881272,0.012247020649135965,0.05977455456418368
0,13.0,100,200,12,0.4058155553386466,0.018690509167477387,0.02443146510146388
0,13.0,100,200,2,0.415987661241757,0.01013549421119364,0.019447737008799537
0,13.0,100,200,13,0.45998397646573497,0.0215541548179099,0.04110950403942737
0,13.0,100,200,5,0.46771808981819774,0.02991163657191276,0.015935711126291663
0,13.0,100,200,1,0.4515660071410904,0.018592447089916253,0.02051028290406498
0,13.0,100,200,22,0.5293421162435692,0.015426454606473516,0.042390570492822244
0,13.0,100,200,15,0.46122175802154025,0.014491171995523633,0.008737057544346616
0,13.0,100,200,18,0.47127055246392197,0.02313169074658672,0.009643817067688243
0,13.0,100,200,17,0.3343905631760319,0.024160685792305014,0.02590823353719196
0,13.0,100,200,3,0.4089568320777996,0.032594311974228574,0.03617361236580385
0,14.0,100,200,20,0.5802587153352786,0.01045249804369952,0.016244765124020732
0,14.0,100,200,19,0.5018353796604826,0.034618622300700896,0.02170223375768443
0,14.0,100,200,9,0.4163556127599889,0.034988214571081144,0.02389698095857884
0,14.0,100,200,14,0.5669951026515457,0.019348307911461138,0.041506301599222084
0,14.0,100,200,21,0.42879562272909105,0.014846398600699029,0.022295357113607306
0,14.0,100,200,8,0.5473889250832754,0.017215805096989723,0.012352365209359784
0,14.0,100,200,4,0.6006729993873283,0.0508164479952018,0.030627915540042405
0,14.0,100,200,11,0.46230502482743885,0.00779900146436785,0.03296104785688281
0,14.0,100,200,6,0.5201820957417952,0.027891686162623386,0.023433881424581804
0,14.0,100,200,7,0.5794077274880922,0.01647107192945585,0.022225354735842306
0,14.0,100,200,23,0.45273462395226177,0.04050907237298618,0.04269367277617331
0,14.0,100,200,0,0.47613027763606214,0.014584711843504405,0.020040952230289566
0,14.0,100,200,10,0.4038105957539897,0.03751541987170792,0.010001176628666286
0,14.0,100,200,16,0.4133572077771282,0.01348805071712067,0.05977455456418368
0,14.0,100,200,12,0.404118855458061,0.020053337993829023,0.02443146510146388
0,14.0,100,200,2,0.41280372387521647,0.011933616104165767,0.019447737008799537
0,14.0,100,200,13,0.45797403384143487,0.0223704688108749,0.04110950403942737
0,14.0,100,200,5,0.4735051675673272,0.02847352195638908,0.015935711126291663
0,14.0,100,200,1,0.4657586644588822,0.01973713332294391,0.02051028290406498
0,14.0,100,200,22,0.5286830939884878,0.014105939731871908,0.042390570492822244
0,14.0,100,200,15,0.46278073071069636,0.01938709295752805,0.008737057544346616
0,14.0,100,200,18,0.46149848880321764,0.022291148420991225,0.009643817067688243
0,14.0,100,200,17,0.3422184152439598,0.02132567718672307,0.02590823353719196
0,14.0,100,200,3,0.4149309422730493,0.033032785409459864,0.03617361236580385
0,15.0,100,200,20,0.5798544600273351,0.01529288307542409,0.016244765124020732
0,15.0,100,200,19,0.4924301177699073,0.03603917069649443,0.02170223375768443
0,15.0,100,200,9,0.4158540464305495,0.03902683461849765,0.02389698095857884
0,15.0,100,200,14,0.5608090596789952,0.019531917386353737,0.041506301599222084
0,15.0,100,200,21,0.4285182526833578,0.018271921915689715,0.022295357113607306
0,15.0,100,200,8,0.5449064274320518,0.018633260946637864,0.012352365209359784
0,15.0,100,200,4,0.5971191865352412,0.05010852554362244,0.030627915540042405
0,15.0,100,200,11,0.46250988755509514,0.009126421216972602,0.03296104785688281
0,15.0,100,200,6,0.5178655071210904,0.026240327933895635,0.023433881424581804
0,15.0,100,200,7,0.5855448842722157,0.018226944017237456,0.022225354735842306
0,15.0,100,200,23,0.45313150318898643,0.0385450130535383,0.04269367277617331
0,15.0,100,200,0,0.47414299400675086,0.014183847593679522,0.020040952230289566
0,15.0,100,200,10,0.39525226586273976,0.03624497821622097,0.010001176628666286
0,15.0,100,200,16,0.40544820235739376,0.019205305676279538,0.05977455456418368
0,15.0,100,200,12,0.40628720954484066,0.021816131179812404,0.02443146510146388
0,15.0,100,200,2,0.4163863250800791,0.010153261758071408,0.019447737008799537
0,15.0,100,200,13,0.45438302028212646,0.02191635665136371,0.04110950403942737
0,15.0,100,200,5,0.4705572815900091,0.038382023041175106,0.015935711126291663
0,15.0,100,200,1,0.4669890841393349,0.01676560938191618,0.02051028290406498
0,15.0,100,200,22,0.525114923471136,0.015823206059733752,0.042390570492822244
0,15.0,100,200,15,0.4598414780473195,0.024478282469868495,0.008737057544346616
0,15.0,100,200,18,0.45515554544225134,0.02499525437236194,0.009643817067688243
0,15.0,100,200,17,0.3465667877359345,0.023387321978483144,0.02590823353719196
0,15.0,100,200,3,0.4102042019088017,0.03335510966465116,0.03617361236580385
0,16.0,100,200,20,0.5282882940427083,0.01820032932516391,0.016244765124020732
0,16.0,100,200,19,0.5649700694834934,0.043180817723273646,0.02170223375768443
0,16.0,100,200,9,0.41028544647956333,0.0406700867213845,0.02389698095857884
0,16.0,100,200,14,0.5539033878789783,0.02087239998667767,0.041506301599222084
0,16.0,100,200,21,0.4235081054776845,0.013534098336779543,0.022295357113607306
0,16.0,100,200,8,0.551615609897906,0.021174664658392017,0.012352365209359784
0,16.0,100,200,4,0.5446242564739329,0.061189198334467565,0.030627915540042405
0,16.0,100,200,11,0.49006098138688003,0.011426602972162692,0.03296104785688281
0,16.0,100,200,6,0.501432024362755,0.02893167733709756,0.023433881424581804
0,16.0,100,200,7,0.5634493669766272,0.018401802905257836,0.022225354735842306
0,16.0,100,200,23,0.455563826240714,0.03537763763591384,0.04269367277617331
0,16.0,100,200,0,0.4510898429889863,0.0145199059032457,0.020040952230289566
0,16.0,100,200,10,0.3737347697299556,0.03318221021690004,0.010001176628666286
0,16.0,100,200,16,0.4425740104370318,0.01684426165364683,0.05977455456418368
0,16.0,100,200,12,0.3777280765438781,0.021519864747797324,0.02443146510146388
0,16.0,100,200,2,0.38111292255857976,0.006009233544786774,0.019447737008799537
0,16.0,100,200,13,0.4581840773557912,0.023840236920438018,0.04110950403942737
0,16.0,100,200,5,0.45236076193012414,0.03390298296699479,0.015935711126291663
0,16.0,100,200,1,0.3938801146914232,0.016218056136290016,0.02051028290406498
0,16.0,100,200,22,0.508030061171285,0.01949810525047424,0.042390570492822244
0,16.0,100,200,15,0.4450189756887823,0.025769876134622227,0.008737057544346616
0,16.0,100,200,18,0.44666235840637775,0.02343563054950759,0.009643817067688243
0,16.0,100,200,17,0.326946293709851,0.01727199219822717,0.02590823353719196
0,16.0,100,200,3,0.35827445761328713,0.03246526188773269,0.03617361236580385
0,17.0,100,200,20,0.5831035980331819,0.01151651169403578,0.016244765124020732
0,17.0,100,200,19,0.491040101933487,0.03939467328191337,0.02170223375768443
0,17.0,100,200,9,0.41413858904248707,0.03342993150516582,0.02389698095857884
0,17.0,100,200,14,0.564344548949591,0.01937291128970986,0.041506301599222084
0,17.0,100,200,21,0.42670978652449987,0.013534150671157374,0.022295357113607306
0,17.0,100,200,8,0.5451191926708715,0.019898427160943588,0.012352365209359784
0,17.0,100,200,4,0.6040186615717407,0.04899776237097009,0.030627915540042405
0,17.0,100,200,11,0.4600114918328986,0.009901183920910439,0.03296104785688281
0,17.0,100,200,6,0.5186038775411634,0.02828288958679337,0.023433881424581804
0,17.0,100,200,7,0.5854682095091098,0.01758830710887682,0.022225354735842306
0,17.0,100,200,23,0.4519493526913067,0.042282527729175845,0.04269367277617331
0,17.0,100,200,0,0.471045615317782,0.0130898894315431,0.020040952230289566
0,17.0,100,200,10,0.4012293252712281,0.042164398979712026,0.010001176628666286
0,17.0,100,200,16,0.4048508121430346,0.014631817320674312,0.05977455456418368
0,17.0,100,200,12,0.4074641189616379,0.019921155633013,0.02443146510146388
0,17.0,100,200,2,0.4158912952604446,0.01196362273753937,0.019447737008799537
0,17.0,100,200,13,0.45500261610507714,0.023677338559002337,0.04110950403942737
0,17.0,100,200,5,0.4713312578142322,0.030419656665794714,0.015935711126291663
0,17.0,100,200,1,0.4701426254152484,0.01673532242970399,0.02051028290406498
0,17.0,100,200,22,0.5256812144620581,0.015291040201487194,0.042390570492822244
0,17.0,100,200,15,0.4613809746539551,0.020777926974113514,0.008737057544346616
0,17.0,100,200,18,0.45016687232150987,0.022875150189746285,0.009643817067688243
0,17.0,100,200,17,0.3463088879434466,0.02222543566507562,0.02590823353719196
0,17.0,100,200,3,0.41236952358217766,0.032339801247707745,0.03617361236580385
0,18.0,100,200,20,0.577460056142788,0.009637512264787595,0.016244765124020732
0,18.0,100,200,19,0.5305195618203259,0.045109237860308404,0.02170223375768443
0,18.0,100,200,9,0.41618353501689287,0.03531424266779404,0.02389698095857884
0,18.0,100,200,14,0.572904838063152,0.017338385165174275,0.041506301599222084
0,18.0,100,200,21,0.42994930616275445,0.013966145445189593,0.022295357113607306
0,18.0,100,200,8,0.5483899830983562,0.02087528255297444,0.012352365209359784
0,18.0,100,200,4,0.6042772632403406,0.051949857192513105,0.030627915540042405
0,18.0,100,200,11,0.4858336153282475,0.009613032212705042,0.03296104785688281
0,18.0,100,200,6,0.5226460593531905,0.03560159688337483,0.023433881424581804
0,18.0,100,200,7,0.5649771342709574,0.014337481212632452,0.022225354735842306
0,18.0,100,200,23,0.4538883204396286,0.042463726230136056,0.04269367277617331
0,18.0,100,200,0,0.4905627824928396,0.01439782346020202,0.020040952230289566
0,18.0,100,200,10,0.39530629173688114,0.0402483041904943,0.010001176628666286
0,18.0,100,200,16,0.4204746753859252,0.01174586929406607,0.05977455456418368
0,18.0,100,200,12,0.39753997834203797,0.018293631211405592,0.02443146510146388
0,18.0,100,200,2,0.42158205908324886,0.010860443598299296,0.019447737008799537
0,18.0,100,200,13,0.4586604383402188,0.022205386752837897,0.04110950403942737
0,18.0,100,200,5,0.4760743176178641,0.02917214788899969,0.015935711126291663
0,18.0,100,200,1,0.4565750253349603,0.018444502191048873,0.02051028290406498
0,18.0,100,200,22,0.5340540233281117,0.01588709382800768,0.042390570492822244
0,18.0,100,200,15,0.46549406953184996,0.014273958367978512,0.008737057544346616
0,18.0,100,200,18,0.4668801206302441,0.022368247731258117,0.009643817067688243
0,18.0,100,200,17,0.3309160270282431,0.022151381482366173,0.02590823353719196
0,18.0,100,200,3,0.4185947241000888,0.030933382987937352,0.03617361236580385
0,19.0,100,200,20,0.5813938515654055,0.012022614244041163,0.016244765124020732
0,19.0,100,200,19,0.49161229535152184,0.03946142739342173,0.02170223375768443
0,19.0,100,200,9,0.4173928124917663,0.033795984701264215,0.02389698095857884
0,19.0,100,200,14,0.5641386160256079,0.01909453718272658,0.041506301599222084
0,19.0,100,200,21,0.42971300143835567,0.014302873538469929,0.022295357113607306
0,19.0,100,200,8,0.5513392494012175,0.017508146392694157,0.012352365209359784
0,19.0,100,200,4,0.6020044334542156,0.05180371989751542,0.030627915540042405
0,19.0,100,200,11,0.4641478028609729,0.008898481315080864,0.03296104785688281
0,19.0,100,200,6,0.5204277801967687,0.02838576783577329,0.023433881424581804
0,19.0,100,200,7,0.5849663688532757,0.013036887168986544,0.022225354735842306
0,19.0,100,200,23,0.45476046496149436,0.037636537649250124,0.04269367277617331
0,19.0,100,200,0,0.47225511536387405,0.011797531262156769,0.020040952230289566
0,19.0,100,200,10,0.39647355157246594,0.042794787545241686,0.010001176628666286
0,19.0,100,200,16,0.41113175263690765,0.012030398971720313,0.05977455456418368
0,19.0,100,200,12,0.3989727266091843,0.019198832173509484,0.02443146510146388
0,19.0,100,200,2,0.4154664842000012,0.010971294144904054,0.019447737008799537
0,19.0,100,200,13,0.4569640461509379,0.02107845151237031,0.04110950403942737
0,19.0,100,200,5,0.47119777130333285,0.03195317815725385,0.015935711126291663
0,19.0,100,200,1,0.4695091278462646,0.017950527974363695,0.02051028290406498
0,19.0,100,200,22,0.5243330241423583,0.0165308917359982,0.042390570492822244
0,19.0,100,200,15,0.46660871701782664,0.01745485690360704,0.008737057544346616
0,19.0,100,200,18,0.4605366916801641,0.019539257499893603,0.009643817067688243
0,19.0,100,200,17,0.34160495013100334,0.022070954358671457,0.02590823353719196
0,19.0,100,200,3,0.4152513026762054,0.031021921116866635,0.03617361236580385
0,20.0,100,200,20,0.5763154372644219,0.010375425212743816,0.016244765124020732
0,20.0,100,200,19,0.5163247513202412,0.03916763190395045,0.02170223375768443
0,20.0,100,200,9,0.23105782784649456,0.013381731830882648,0.02389698095857884
0,20.0,100,200,14,0.5693167855217725,0.02028094991688978,0.041506301599222084
0,20.0,100,200,21,0.42659665391206364,0.015299263374190408,0.022295357113607306
0,20.0,100,200,8,0.5474991638040674,0.020314570359898476,0.012352365209359784
0,20.0,100,200,4,0.6058375501498884,0.04596941328777837,0.030627915540042405
0,20.0,100,200,11,0.48777720674738767,0.008682351110775532,0.03296104785688281
0,20.0,100,200,6,0.5215857615664005,0.03317071662325832,0.023433881424581804
0,20.0,100,200,7,0.5681508595428951,0.01531109519115148,0.022225354735842306
0,20.0,100,200,23,0.453569951405388,0.043556840671571395,0.04269367277617331
0,20.0,100,200,0,0.4911013809153021,0.015026925724424989,0.020040952230289566
0,20.0,100,200,10,0.39794372024731767,0.033808341667027175,0.010001176628666286
0,20.0,100,200,16,0.4198661511239946,0.013295331201422678,0.05977455456418368
0,20.0,100,200,12,0.4066777593522254,0.016643436260197264,0.02443146510146388
