,rerun,group_dim,bootstrap,subject,ism_repref_corr,sub_rep_ism_gsm_corr,sub_ref_ism_gsm_corr
0,10.0,100,200,8,0.5767437966242808,0.5360364437032632,0.49580003166859854
0,10.0,100,200,4,0.5427714456595579,0.7183139427781999,0.7803471018945503
0,10.0,100,200,11,0.5523237302968814,0.6742706338288804,0.6653127587489406
0,10.0,100,200,6,0.509647749845423,0.6103493254570728,0.5191504608888161
0,10.0,100,200,7,0.6048791120027041,0.5653409708849927,0.4796278658272439
0,10.0,100,200,23,0.5421885657638343,0.6321710161734706,0.6334163306663393
0,10.0,100,200,0,0.5767298026799348,0.7343101356664222,0.5198034317929469
0,10.0,100,200,10,0.5853564214721464,0.524017454722661,0.6294190871633324
0,10.0,100,200,16,0.47569073089567926,0.6154975568131625,0.5956281951816507
0,10.0,100,200,12,0.5138498481686322,0.5923815163124468,0.686808911140725
0,10.0,100,200,2,0.4965320136424964,0.6526404968408249,0.4353409668249342
0,10.0,100,200,13,0.4052751844722832,0.4628966674891486,0.6038351697573711
0,10.0,100,200,5,0.551373251328149,0.5769678694632531,0.48814774653128257
0,10.0,100,200,1,0.5069200978058029,0.5990212771493212,0.569370815905243
0,10.0,100,200,22,0.531647218307895,0.7477509614218213,0.557644314823737
0,10.0,100,200,15,0.4094800273092108,0.48949839722228883,0.4066304731652781
0,10.0,100,200,18,0.5547338419224594,0.7147886646155611,0.692438340456677
0,10.0,100,200,17,0.4679981992192683,0.45748850912489636,0.5297197834582151
0,10.0,100,200,3,0.5039459397816926,0.7027175739771323,0.592575449222221
0,11.0,100,200,20,0.5665874336813072,0.7216069688660948,0.5198447503861566
0,11.0,100,200,19,0.5524436346760537,0.7175648601000744,0.7341271852333724
0,11.0,100,200,9,0.4091110234162153,0.5072971803566768,0.5058904889455101
0,11.0,100,200,14,0.5260043441277488,0.670689510792876,0.5119193850884628
0,11.0,100,200,21,0.5146591657675308,0.6384018928689167,0.6253100387741948
0,11.0,100,200,8,0.5377404302999214,0.5411461408364739,0.49580003166859854
0,11.0,100,200,4,0.579715473118767,0.7103473194000984,0.7803471018945503
0,11.0,100,200,11,0.5312409278220784,0.7174462822661328,0.6653127587489406
0,11.0,100,200,6,0.5213506825338077,0.6467598155848518,0.5191504608888161
0,11.0,100,200,7,0.6113222332795459,0.5902065396031161,0.4796278658272439
0,11.0,100,200,23,0.5351621563923137,0.6277470186259946,0.6334163306663393
0,11.0,100,200,0,0.5671308917945299,0.7688163841202634,0.5198034317929469
0,11.0,100,200,10,0.5654646359303882,0.5846058675365533,0.6294190871633324
0,11.0,100,200,16,0.49861455721431003,0.7214488031776145,0.5956281951816507
0,11.0,100,200,12,0.4959483243123019,0.6266729055550068,0.686808911140725
0,11.0,100,200,2,0.48910213826257065,0.6519266904852736,0.4353409668249342
0,11.0,100,200,13,0.2937586306240143,0.35861615776585865,0.6038351697573711
0,11.0,100,200,5,0.5421991181733339,0.5668882119188364,0.48814774653128257
0,11.0,100,200,1,0.514246475414348,0.6499354840465722,0.569370815905243
0,11.0,100,200,22,0.5158419591357695,0.6755940491151335,0.557644314823737
0,11.0,100,200,15,0.3789512755248878,0.4646971256314447,0.4066304731652781
0,11.0,100,200,18,0.5563191637902009,0.7332407816947529,0.692438340456677
0,11.0,100,200,17,0.4653549047816686,0.46635743809300845,0.5297197834582151
0,11.0,100,200,3,0.48185698059226756,0.6132575889562263,0.592575449222221
0,12.0,100,200,20,0.590235042056419,0.7009779932844572,0.5198447503861566
0,12.0,100,200,19,0.5730127566906774,0.724214445885284,0.7341271852333724
0,12.0,100,200,9,0.4677492335760669,0.6486563119515816,0.5058904889455101
0,12.0,100,200,14,0.5391115664382914,0.613603361325602,0.5119193850884628
0,12.0,100,200,21,0.5205453410993498,0.6994171121360718,0.6253100387741948
0,12.0,100,200,8,0.5764596570298502,0.552601970308483,0.49580003166859854
0,12.0,100,200,4,0.5434198769837156,0.6954212896274855,0.7803471018945503
0,12.0,100,200,11,0.5505981925816097,0.6439024581440962,0.6653127587489406
0,12.0,100,200,6,0.5071750494251791,0.6295092228377094,0.5191504608888161
0,12.0,100,200,7,0.6050475873879942,0.5606480669313428,0.4796278658272439
0,12.0,100,200,23,0.5415826824678304,0.6216136753120219,0.6334163306663393
0,12.0,100,200,0,0.5779317788108305,0.7246618991798737,0.5198034317929469
0,12.0,100,200,10,0.5845984224934669,0.5234376208400883,0.6294190871633324
0,12.0,100,200,16,0.48106253427374746,0.5950722774737923,0.5956281951816507
0,12.0,100,200,12,0.5121025922903086,0.5599844976145326,0.686808911140725
0,12.0,100,200,2,0.49609780510849827,0.6152447658674689,0.4353409668249342
0,12.0,100,200,13,0.400684005571027,0.4671200719301508,0.6038351697573711
0,12.0,100,200,5,0.5481687370105751,0.5847439823690626,0.48814774653128257
0,12.0,100,200,1,0.5089135232869313,0.5861601290365287,0.569370815905243
0,12.0,100,200,22,0.5289983291940767,0.757449150960555,0.557644314823737
0,12.0,100,200,15,0.40619320189418634,0.5107465758955453,0.4066304731652781
0,12.0,100,200,18,0.5560139771048074,0.6986337339920825,0.692438340456677
0,12.0,100,200,17,0.4677251554749822,0.45779229220254825,0.5297197834582151
0,12.0,100,200,3,0.5017827214241776,0.7093945324886076,0.592575449222221
0,13.0,100,200,20,0.6101668253676552,0.6452623915584396,0.5198447503861566
0,13.0,100,200,19,0.5861037906628759,0.751147422337728,0.7341271852333724
0,13.0,100,200,9,0.4684523896236552,0.6467910281729878,0.5058904889455101
0,13.0,100,200,14,0.5211183128509779,0.5681676114698244,0.5119193850884628
0,13.0,100,200,21,0.5145073657615545,0.7015729536518336,0.6253100387741948
0,13.0,100,200,8,0.5651334386788479,0.5906930396189108,0.49580003166859854
0,13.0,100,200,4,0.5736535003158091,0.7230320790343566,0.7803471018945503
0,13.0,100,200,11,0.554152889500044,0.6494422583394259,0.6653127587489406
0,13.0,100,200,6,0.5216738559837335,0.5818993220277636,0.5191504608888161
0,13.0,100,200,7,0.5976299899971129,0.5362032834561875,0.4796278658272439
0,13.0,100,200,23,0.5508366106156306,0.6407373611160262,0.6334163306663393
0,13.0,100,200,0,0.5781762796502798,0.7097367901219555,0.5198034317929469
0,13.0,100,200,10,0.5846655234881828,0.5348086905993807,0.6294190871633324
0,13.0,100,200,16,0.488537946447751,0.6006271147446035,0.5956281951816507
0,13.0,100,200,12,0.5131486135189044,0.5830680715168686,0.686808911140725
0,13.0,100,200,2,0.4943481733444344,0.6710837767813101,0.4353409668249342
0,13.0,100,200,13,0.4021597374056665,0.4518589877206731,0.6038351697573711
0,13.0,100,200,5,0.5252828729538314,0.5680570391337937,0.48814774653128257
0,13.0,100,200,1,0.5164147902152714,0.5584910264064329,0.569370815905243
0,13.0,100,200,22,0.546309259520912,0.7342325288683563,0.557644314823737
0,13.0,100,200,15,0.395500666140588,0.4886211578558748,0.4066304731652781
0,13.0,100,200,18,0.5613113965299045,0.6709927798737392,0.692438340456677
0,13.0,100,200,17,0.4785949586145463,0.44334931995136895,0.5297197834582151
0,13.0,100,200,3,0.5140413607274602,0.7186453565301943,0.592575449222221
0,14.0,100,200,20,0.6041843552987081,0.7084151330026377,0.5198447503861566
0,14.0,100,200,19,0.5591473466657162,0.7104585416365032,0.7341271852333724
0,14.0,100,200,9,0.46042169530581634,0.6695853744745166,0.5058904889455101
0,14.0,100,200,14,0.5487675667943103,0.6390544812129285,0.5119193850884628
0,14.0,100,200,21,0.5069760120676657,0.6327631775340877,0.6253100387741948
0,14.0,100,200,8,0.5685311513797389,0.573039308577728,0.49580003166859854
0,14.0,100,200,4,0.5169466150041858,0.6990769408741855,0.7803471018945503
0,14.0,100,200,11,0.5341285623503083,0.6288695495307534,0.6653127587489406
0,14.0,100,200,6,0.5140669604540206,0.6475920485987642,0.5191504608888161
0,14.0,100,200,7,0.6166206329920985,0.5519935650673348,0.4796278658272439
0,14.0,100,200,23,0.5268645895709895,0.6472323773806057,0.6334163306663393
0,14.0,100,200,0,0.5843470363555812,0.7665809947208932,0.5198034317929469
0,14.0,100,200,10,0.5769864279568022,0.5278357563574939,0.6294190871633324
0,14.0,100,200,16,0.4821730170654436,0.6324495584120947,0.5956281951816507
0,14.0,100,200,12,0.5146724487906951,0.5886914609574979,0.686808911140725
0,14.0,100,200,2,0.4867044446347025,0.6778289040159281,0.4353409668249342
0,14.0,100,200,13,0.40260607901019496,0.47252950185947296,0.6038351697573711
0,14.0,100,200,5,0.51349954444237,0.5521203911449987,0.48814774653128257
0,14.0,100,200,1,0.49696750222721586,0.5964342405520112,0.569370815905243
0,14.0,100,200,22,0.536303468999296,0.7606014101369966,0.557644314823737
0,14.0,100,200,15,0.4127317037715878,0.5168842081320267,0.4066304731652781
0,14.0,100,200,18,0.5541749172364346,0.6931480158124207,0.692438340456677
0,14.0,100,200,17,0.47090010532219906,0.4678188410253665,0.5297197834582151
0,14.0,100,200,3,0.5005393799065613,0.6521379901394638,0.592575449222221
0,15.0,100,200,20,0.6118508527658922,0.6531840324993236,0.5198447503861566
0,15.0,100,200,19,0.5831142441727654,0.7583670063351721,0.7341271852333724
0,15.0,100,200,9,0.466390874376928,0.6578899273274452,0.5058904889455101
0,15.0,100,200,14,0.5215828712500704,0.5773025183690188,0.5119193850884628
0,15.0,100,200,21,0.5117222208266831,0.6668251355902723,0.6253100387741948
0,15.0,100,200,8,0.5636002971882315,0.6034064791154493,0.49580003166859854
0,15.0,100,200,4,0.5674348044423054,0.7521697454572753,0.7803471018945503
0,15.0,100,200,11,0.5559686954519736,0.6613753527254029,0.6653127587489406
0,15.0,100,200,6,0.5223822821995415,0.6033006787391786,0.5191504608888161
0,15.0,100,200,7,0.5906423286220138,0.5164064266069271,0.4796278658272439
0,15.0,100,200,23,0.5469631534867244,0.6664223154298684,0.6334163306663393
0,15.0,100,200,0,0.5784437805565757,0.7130253475521581,0.5198034317929469
0,15.0,100,200,10,0.5797494342921875,0.5373428922208715,0.6294190871633324
0,15.0,100,200,16,0.4856885192244669,0.5947580939493451,0.5956281951816507
0,15.0,100,200,12,0.514764928542401,0.5851167722095345,0.686808911140725
0,15.0,100,200,2,0.4838172997767028,0.6903388452583749,0.4353409668249342
0,15.0,100,200,13,0.4013744545296469,0.4802747095267256,0.6038351697573711
0,15.0,100,200,5,0.5206096574201374,0.6149391358398769,0.48814774653128257
0,15.0,100,200,1,0.5228170295259362,0.5527469926732872,0.569370815905243
0,15.0,100,200,22,0.5443227400026559,0.7493242337708969,0.557644314823737
0,15.0,100,200,15,0.3937890550515417,0.4923805500639238,0.4066304731652781
0,15.0,100,200,18,0.5596001525972821,0.6757951872015155,0.692438340456677
