,rerun,group_dim,bootstrap,group_label_acc,gsm_repref_corr,mean_rep_ism_gsm_corr,mean_ref_ism_gsm_corr,stdev_rep_ism_gsm_corr,stdev_ref_ism_gsm_corr
0,23.0,200,200,0.5463191034912434,0.6692724676762927,0.5759910471261303,0.5494354274132597,0.0995857214329911,0.07546018440925581
0,24.0,200,200,0.5328481973757057,0.6667347931237501,0.5701295639321745,0.5494354274132597,0.09787541184641613,0.07546018440925581
0,25.0,200,200,0.38911801396071166,0.6267846852221046,0.5592548306141917,0.5494354274132597,0.10364321648348507,0.07546018440925581
0,26.0,200,200,0.31444050878918234,0.6807243377163001,0.5816893717817252,0.5494354274132597,0.09781549327084055,0.07546018440925581
0,27.0,200,200,0.5673104139475941,0.6925628996250872,0.5891277855514324,0.5494354274132597,0.09243393125808104,0.07546018440925581
0,28.0,200,200,0.534423689472399,0.6554047565499579,0.5755912791549397,0.5494354274132597,0.0911213674917093,0.07546018440925581
0,29.0,200,200,0.5710409138760575,0.6843541142766468,0.5672584187940181,0.5494354274132597,0.09427456794628176,0.07546018440925581
0,30.0,200,200,0.3185297155664929,0.6913173934883783,0.5750171742945787,0.5494354274132597,0.09116505055694085,0.07546018440925581
0,1.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,2.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,3.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,4.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,5.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,6.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,7.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,8.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,9.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,10.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,11.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,12.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,13.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,14.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,15.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,16.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,17.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,18.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,19.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,20.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,21.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,22.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,23.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,24.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,25.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,26.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,27.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,28.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,29.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,30.0,200,1,0.41051795681464087,0.3652799813422957,0.32871032342676193,0.31858427251229876,0.10585419025211194,0.07772155394127914
0,1.0,400,200,0.5864923533641948,0.7399621769675737,0.5832202541986025,0.5177318305423343,0.09239359660451998,0.07385376810494834
0,2.0,400,200,0.6834030513110664,0.7575137231126562,0.5781722099716894,0.5177318305423343,0.09821814070183105,0.07385376810494834
0,3.0,400,200,0.6884921663704491,0.7153887296583854,0.5851070844207461,0.5177318305423343,0.0973243186067378,0.07385376810494834
0,4.0,400,200,0.6758129805595094,0.7405435007974658,0.5654750897632232,0.5177318305423343,0.09139701374737957,0.07385376810494834
0,5.0,400,200,0.6689027612868759,0.735951438315366,0.5831171017353483,0.5177318305423343,0.09664502018046471,0.07385376810494834
0,6.0,400,200,0.5698228386542287,0.7318981358874377,0.566818713921136,0.5177318305423343,0.08907199778946849,0.07385376810494834
0,7.0,400,200,0.624244469028801,0.7339292932601216,0.556692310468447,0.5177318305423343,0.09932630071136168,0.07385376810494834
0,8.0,400,200,0.6443306686112216,0.7326697870428329,0.581473657460612,0.5177318305423343,0.09535263491440876,0.07385376810494834
0,9.0,400,200,0.6654441062991181,0.7440925006496251,0.5667502776247547,0.5177318305423343,0.10038858561204994,0.07385376810494834
0,10.0,400,200,0.671658630685976,0.740527222171977,0.5605793942452211,0.5177318305423343,0.09915335693488175,0.07385376810494834
0,11.0,400,200,0.6763823075524961,0.7474882980513795,0.5535286509891364,0.5177318305423343,0.11025718622232004,0.07385376810494834
0,12.0,400,200,0.6509118794013746,0.7550064450596884,0.5690259620997219,0.5177318305423343,0.09414441587491924,0.07385376810494834
0,13.0,400,200,0.6858293843941929,0.7397883935763809,0.5661315439755906,0.5177318305423343,0.09253635873631977,0.07385376810494834
0,14.0,400,200,0.653679240738198,0.7337458795570199,0.5723063316922241,0.5177318305423343,0.09411991028715927,0.07385376810494834
0,15.0,400,200,0.7030693217395485,0.7439362983158591,0.5777061638903506,0.5177318305423343,0.09694757558102485,0.07385376810494834
0,16.0,400,200,0.642763699154461,0.7482228217925346,0.5684362226180895,0.5177318305423343,0.09669044178465873,0.07385376810494834
0,17.0,400,200,0.6533526610798687,0.7540515239092175,0.5806046171654907,0.5177318305423343,0.09419413269452473,0.07385376810494834
0,18.0,400,200,0.6657369880036765,0.7583227723033424,0.5767966581701031,0.5177318305423343,0.10144130864410239,0.07385376810494834
0,19.0,400,200,0.6481622709108277,0.7578507930482016,0.5658708318647717,0.5177318305423343,0.0971638854287583,0.07385376810494834
0,20.0,400,200,0.6840689145808297,0.7384498663721003,0.5748630611973274,0.5177318305423343,0.09546490900294421,0.07385376810494834
0,21.0,400,200,0.6260066692861234,0.7347779696842283,0.5735602942515062,0.5177318305423343,0.0944177880708777,0.07385376810494834
0,22.0,400,200,0.6739801546771863,0.7443902123519213,0.5749023181178289,0.5177318305423343,0.09943391445578596,0.07385376810494834
0,23.0,400,200,0.6505588373667375,0.735798775766938,0.5645104404792898,0.5177318305423343,0.09197430169452708,0.07385376810494834
0,24.0,400,200,0.6509423791348263,0.7495861814070945,0.5714455861759532,0.5177318305423343,0.10094638989066507,0.07385376810494834
0,25.0,400,200,0.6519450549361459,0.7301584657929449,0.5628906498723322,0.5177318305423343,0.10543746777009429,0.07385376810494834
0,26.0,400,200,0.6725413967504739,0.743067583267852,0.5715222454913333,0.5177318305423343,0.09842414695782707,0.07385376810494834
0,27.0,400,200,0.6530657994817609,0.7414542458144983,0.5664082799171966,0.5177318305423343,0.0942313158741164,0.07385376810494834
0,28.0,400,200,0.6605050223730095,0.7398215511376603,0.5735193071420882,0.5177318305423343,0.09865048114917409,0.07385376810494834
0,29.0,400,200,0.5950245679288884,0.738957439418017,0.5744295264018473,0.5177318305423343,0.09520639468413884,0.07385376810494834
0,30.0,400,200,0.6563833128956895,0.7390138061008362,0.5643661417056594,0.5177318305423343,0.10013772790147814,0.07385376810494834
0,1.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,2.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,3.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,4.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,5.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,6.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,7.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,8.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,9.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,10.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,11.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,12.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,13.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,14.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,15.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,16.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,17.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,18.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,19.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,20.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,21.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,22.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,23.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,24.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,25.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,26.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,27.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,28.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,29.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,30.0,400,1,0.6389999989349803,0.5072858640402724,0.35572566218065765,0.29237418005691884,0.10138853942316454,0.10052872082631892
0,1.0,800,200,0.7418915408064467,0.7971598277560464,0.5421354368031189,0.5184935043618376,0.09975511381134991,0.07981959388837176
0,2.0,800,200,0.7331558089966828,0.776931979254956,0.5429029180071193,0.5184935043618376,0.10092778530770656,0.07981959388837176
0,3.0,800,200,0.6988295389266798,0.7774596662086389,0.5354360845468561,0.5184935043618376,0.09095570826855875,0.07981959388837176
0,4.0,800,200,0.7135789065034828,0.7876425505917134,0.5353035475151254,0.5184935043618376,0.08777894224331834,0.07981959388837176
0,5.0,800,200,0.7391128674013226,0.7769331069887634,0.5452752595705569,0.5184935043618376,0.10014485415090355,0.07981959388837176
0,6.0,800,200,0.7512936820380529,0.7948052632312207,0.5396594338917066,0.5184935043618376,0.0910292974869874,0.07981959388837176
0,7.0,800,200,0.6752956170137764,0.7899436030018541,0.537941089501475,0.5184935043618376,0.10095204296718016,0.07981959388837176
0,8.0,800,200,0.6383333352827111,0.7861902966866293,0.5412053695066444,0.5184935043618376,0.09462139024687702,0.07981959388837176
0,9.0,800,200,0.7405413059567321,0.7825251299352578,0.5365389147271988,0.5184935043618376,0.10314957675370705,0.07981959388837176
0,10.0,800,200,0.691041443350631,0.7838430268258881,0.5310670496516642,0.5184935043618376,0.09680633098098741,0.07981959388837176
0,11.0,800,200,0.725505375173812,0.7826673783185432,0.5159894418467617,0.5184935043618376,0.116587508873938,0.07981959388837176
0,12.0,800,200,0.738287052062615,0.7969834480333703,0.5398215524572768,0.5184935043618376,0.09885785641164122,0.07981959388837176
0,13.0,800,200,0.6851398763459279,0.7760409182539971,0.537730394564291,0.5184935043618376,0.08470329066715931,0.07981959388837176
0,14.0,800,200,0.7470951863744439,0.7967427338367141,0.547215316870655,0.5184935043618376,0.09755909603533013,0.07981959388837176
0,15.0,800,200,0.7295133061935052,0.7935409334287856,0.5441398106226873,0.5184935043618376,0.09226302624180055,0.07981959388837176
0,16.0,800,200,0.7418602070650938,0.7950904040983217,0.5438312763461723,0.5184935043618376,0.10242233021008194,0.07981959388837176
0,17.0,800,200,0.7346566273535404,0.7809019896917762,0.5371774603899963,0.5184935043618376,0.09769663471142032,0.07981959388837176
0,18.0,800,200,0.7409437177974001,0.7884064690897694,0.533162366634081,0.5184935043618376,0.09455711684873655,0.07981959388837176
0,19.0,800,200,0.73091195139957,0.7917714271047227,0.5408048098187784,0.5184935043618376,0.10101783835366233,0.07981959388837176
0,20.0,800,200,0.6717597928072548,0.7815504221679432,0.5399210434984428,0.5184935043618376,0.09933295054920994,0.07981959388837176
0,21.0,800,200,0.7336192546526085,0.782197643947829,0.5389645073247558,0.5184935043618376,0.09363988348498714,0.07981959388837176
0,22.0,800,200,0.6912921430572776,0.7952291276134819,0.5365587012322249,0.5184935043618376,0.09358002590864477,0.07981959388837176
0,23.0,800,200,0.750425878107242,0.7734585627765881,0.5377239758707353,0.5184935043618376,0.09168650599447531,0.07981959388837176
0,24.0,800,200,0.6760057676738076,0.7927929729482781,0.5424375542398813,0.5184935043618376,0.10046513246767617,0.07981959388837176
0,25.0,800,200,0.6766482038019446,0.7943357395225927,0.5428979775705758,0.5184935043618376,0.11690426534425552,0.07981959388837176
0,26.0,800,200,0.7493880111457911,0.7854337861223734,0.5480803730769143,0.5184935043618376,0.10109105903815256,0.07981959388837176
0,27.0,800,200,0.6762720063185043,0.7905237684872112,0.5412854237821837,0.5184935043618376,0.10110068352499654,0.07981959388837176
0,28.0,800,200,0.7170841694478075,0.7923709224312376,0.5385734167995647,0.5184935043618376,0.10083727025861612,0.07981959388837176
0,29.0,800,200,0.7463635642149288,0.7926115890992665,0.5401602025380573,0.5184935043618376,0.099754090208315,0.07981959388837176
0,30.0,800,200,0.6898859158207026,0.7859381175375183,0.5363034540136965,0.5184935043618376,0.1021060760789443,0.07981959388837176
0,1.0,800,1,0.6206740029935376,0.560511456575365,0.28109239599442437,0.26632866963435337,0.08684634773920472,0.0899025896842784
0,2.0,800,1,0.6206740029935376,0.560511456575365,0.28109239599442437,0.26632866963435337,0.08684634773920472,0.0899025896842784
0,3.0,800,1,0.6206740029935376,0.560511456575365,0.28109239599442437,0.26632866963435337,0.08684634773920472,0.0899025896842784
0,4.0,800,1,0.6206740029935376,0.560511456575365,0.28109239599442437,0.26632866963435337,0.08684634773920472,0.0899025896842784
0,5.0,800,1,0.6206740029935376,0.560511456575365,0.28109239599442437,0.26632866963435337,0.08684634773920472,0.0899025896842784
0,6.0,800,1,0.6206740029935376,0.560511456575365,0.28109239599442437,0.26632866963435337,0.08684634773920472,0.0899025896842784
