,bootstrap,ism_repref_corr,ref_rep_indgrp_label_ARI,rerun,scantime,sub_ref_ism_gsm_corr,sub_rep_ism_gsm_corr,subject
0,800,0.07214680314956812,0.02110510348799706,4.0,onemintest,,,7
0,1,0.010240904035932585,0.017709623177929273,5.0,onemintest,,,5
0,1,0.04982535356699658,0.10697915895774934,5.0,onemintest,,,6
0,1,0.018448204357877085,0.006115922643306385,5.0,onemintest,,,0
0,1,-0.016221515253172836,-0.006998565567529443,5.0,onemintest,,,8
0,1,0.04412281774185023,0.06961976110498114,5.0,onemintest,,,12
0,1,0.029489241863830173,0.0266110786177146,5.0,onemintest,,,16
0,1,0.02206929591290485,0.021719803890028058,5.0,onemintest,,,13
0,1,0.03900500235385573,0.03840013582730773,5.0,onemintest,,,3
0,1,0.037827175297152626,0.016321316862176173,5.0,onemintest,,,10
0,1,0.04186203322880577,0.030177700877988125,5.0,onemintest,,,25
0,1,0.05035703335314212,0.05968670182936556,5.0,onemintest,,,29
0,1,0.00877872738510499,-0.0006090787752018177,5.0,onemintest,,,20
0,1,0.06489767646180122,0.04337913897111646,5.0,onemintest,,,14
0,1,0.08343801447168075,0.029204742457915635,5.0,onemintest,,,11
0,1,0.034286220147670465,0.025008926687267792,5.0,onemintest,,,17
0,1,0.03713871816513148,0.02074273934775594,5.0,onemintest,,,19
0,1,0.03605720492914799,0.025749653122689852,5.0,onemintest,,,1
0,1,0.031840970507990285,0.04664327905051731,5.0,onemintest,,,4
0,1,0.07062075668647072,0.06318730938196086,5.0,onemintest,,,18
0,1,0.0278210460970737,0.025719238135836448,5.0,onemintest,,,15
0,1,0.03688558989988977,0.03853117873078067,5.0,onemintest,,,9
0,1,0.02914974343016652,0.03458289019644912,5.0,onemintest,,,28
0,1,0.07067465946523244,0.04721719214774788,5.0,onemintest,,,2
0,1,0.019246121421555795,0.028704220670147496,5.0,onemintest,,,26
0,1,0.021021920526311466,0.004522140041339872,5.0,onemintest,,,21
0,1,0.02881989940216223,0.021506606015747356,5.0,onemintest,,,22
0,1,0.051015918091651624,0.06319700134304257,5.0,onemintest,,,24
0,1,0.010780742501130258,0.012228268741908353,5.0,onemintest,,,23
0,1,0.08590861185321774,0.06962089462763725,5.0,onemintest,,,27
0,1,0.028779407845733518,0.06291146033736779,5.0,onemintest,,,7
0,10,0.122285022129483,0.04871092292822655,5.0,onemintest,,,5
0,10,0.053543703066142756,0.034176617450405705,5.0,onemintest,,,6
0,10,0.09255764312123682,0.03613719114019585,5.0,onemintest,,,0
0,10,0.06663514608686538,0.023277101022715886,5.0,onemintest,,,8
0,10,0.06012952137368566,0.02236581689684833,5.0,onemintest,,,12
0,10,0.08180648495960496,0.04485484550850562,5.0,onemintest,,,16
0,10,0.054712689958493765,0.01884339419444123,5.0,onemintest,,,13
0,10,0.057736835356231864,0.041144640759953374,5.0,onemintest,,,3
0,10,0.047938007970474095,0.00727725057782531,5.0,onemintest,,,10
0,10,0.10530124618638603,0.028535157099740617,5.0,onemintest,,,25
0,10,0.09293922174224245,0.04647720322937506,5.0,onemintest,,,29
0,10,0.013414939495284606,0.04202172752722399,5.0,onemintest,,,20
0,10,0.07131924489918062,0.02747690174412441,5.0,onemintest,,,14
0,10,0.08248700835477385,0.03234901016947791,5.0,onemintest,,,11
0,10,0.07954053879977963,0.03508373517682575,5.0,onemintest,,,17
0,10,0.03567999393737409,0.02429962073221367,5.0,onemintest,,,19
0,10,0.07239675991102346,0.033251088033087774,5.0,onemintest,,,1
0,10,0.09290064048364677,0.016902341271471204,5.0,onemintest,,,4
0,10,0.10938379381343888,0.043129130043206065,5.0,onemintest,,,18
0,10,0.10974138752760387,0.03296927905853602,5.0,onemintest,,,15
0,10,0.15825254347740658,0.11737576368564487,5.0,onemintest,,,9
0,10,0.09380668412707793,0.036298987702911095,5.0,onemintest,,,28
0,10,0.04829244256492915,0.026058630900227028,5.0,onemintest,,,2
0,10,0.1048626414515621,0.0038826168304790143,5.0,onemintest,,,26
0,10,0.04671511413074525,0.04008593768603681,5.0,onemintest,,,21
0,10,0.04886360393128075,0.022021458569080346,5.0,onemintest,,,22
0,10,0.08939085719743312,0.03785335181730537,5.0,onemintest,,,24
0,10,0.06417936174294292,0.022409045240101923,5.0,onemintest,,,23
0,10,0.09999012900626425,0.04535109257391042,5.0,onemintest,,,27
0,10,0.05728552544479848,0.014294764831943559,5.0,onemintest,,,7
0,100,0.15011989743015575,0.049181972643530705,5.0,onemintest,,,5
0,100,0.05846460477893334,0.008603656720362427,5.0,onemintest,,,6
0,100,0.1310956441807133,0.04042606355238062,5.0,onemintest,,,0
0,100,0.08848587840580724,0.06454110813349057,5.0,onemintest,,,8
0,100,0.10398897312902222,0.01367720523166121,5.0,onemintest,,,12
0,100,0.1162724513167912,0.03455120960975769,5.0,onemintest,,,16
0,100,0.06924026909652192,0.02250100384537803,5.0,onemintest,,,13
0,100,0.09499400084033083,0.0324190860926278,5.0,onemintest,,,3
0,100,0.07730203727540774,0.02981492969108733,5.0,onemintest,,,10
0,100,0.13437367760735053,0.05863282316236377,5.0,onemintest,,,25
0,100,0.1394414878654029,0.07197502186377544,5.0,onemintest,,,29
0,100,0.05711356105234133,-0.0302630389938504,5.0,onemintest,,,20
0,100,0.10748475429690896,0.024522870303191686,5.0,onemintest,,,14
0,100,0.11103845429665071,0.04555995070508113,5.0,onemintest,,,11
0,100,0.10417256629404115,0.006173588878881366,5.0,onemintest,,,17
0,100,0.0396547197717958,0.017667657101813134,5.0,onemintest,,,19
0,100,0.1086094789577774,0.03644365310951527,5.0,onemintest,,,1
0,100,0.17147389672312507,0.06932117213028224,5.0,onemintest,,,4
0,100,0.11741274839297533,0.05494234990659673,5.0,onemintest,,,18
0,100,0.21437134378771683,0.12515461165368047,5.0,onemintest,,,15
0,100,0.2254008059655932,0.07112962702121504,5.0,onemintest,,,9
0,100,0.10545317801977716,0.025282825075893977,5.0,onemintest,,,28
0,100,0.06911937403087998,0.030889134231704158,5.0,onemintest,,,2
0,100,0.15941967903077758,0.04070876436485426,5.0,onemintest,,,26
0,100,0.06832592024540096,0.02119341481907291,5.0,onemintest,,,21
0,100,0.0869122004629711,0.032038839809086554,5.0,onemintest,,,22
0,100,0.11154976684045859,0.04194870852621907,5.0,onemintest,,,24
0,100,0.08126173028158867,0.0509280948739326,5.0,onemintest,,,23
0,100,0.1387448517285741,0.06884721660689617,5.0,onemintest,,,27
0,100,0.10009925149653809,0.026072160149602282,5.0,onemintest,,,7
0,200,0.15114908244556735,0.055194539334168034,5.0,onemintest,,,5
0,200,0.05783657047545432,0.016833122953218774,5.0,onemintest,,,6
0,200,0.12790361945412954,0.025042154593828428,5.0,onemintest,,,0
0,200,0.08088706795776435,0.048379992470051834,5.0,onemintest,,,8
0,200,0.10733362615600739,0.0683901065623706,5.0,onemintest,,,12
0,200,0.11481306112472045,0.0653551738825441,5.0,onemintest,,,16
0,200,0.06960601461947569,0.009650527352327883,5.0,onemintest,,,13
0,200,0.08708508219237432,0.03563573085979295,5.0,onemintest,,,3
0,200,0.07471794727214709,0.047978501150918104,5.0,onemintest,,,10
0,200,0.1330828410200826,0.04685508519598212,5.0,onemintest,,,25
0,200,0.13770117740211363,0.04057074953357202,5.0,onemintest,,,29
0,200,0.0549749189091433,0.04581653535664146,5.0,onemintest,,,20
0,200,0.10260737251231677,0.06673668102825246,5.0,onemintest,,,14
0,200,0.10816337789637476,0.04582816379691876,5.0,onemintest,,,11
0,200,0.10102121327224634,0.03479574374547469,5.0,onemintest,,,17
0,200,0.04015999408703286,0.021104071492303218,5.0,onemintest,,,19
0,200,0.10937483148058935,0.04559698111657763,5.0,onemintest,,,1
0,200,0.1753952566496697,0.06312592636372087,5.0,onemintest,,,4
0,200,0.1109283093622706,0.053487001319065884,5.0,onemintest,,,18
0,200,0.214561849337634,0.11247514851611476,5.0,onemintest,,,15
0,200,0.22422998843488107,0.16208157921685787,5.0,onemintest,,,9
0,200,0.10536015719779868,0.040368578706250845,5.0,onemintest,,,28
0,200,0.06568817884980716,0.02745656298637356,5.0,onemintest,,,2
0,200,0.15841463367856434,0.10137745150422173,5.0,onemintest,,,26
0,200,0.06697490793580052,0.03729143760377168,5.0,onemintest,,,21
0,200,0.08761725458531622,0.05434910481618049,5.0,onemintest,,,22
0,200,0.10940113082484726,0.030745053784440812,5.0,onemintest,,,24
0,200,0.07547845091743977,0.009945962594344429,5.0,onemintest,,,23
0,200,0.13763118350754655,0.07153664355630034,5.0,onemintest,,,27
0,200,0.09767276914236511,0.05925872724996619,5.0,onemintest,,,7
0,400,0.14888102028342753,0.04696655814809885,5.0,onemintest,,,5
0,400,0.05556551430535728,0.013462811844733306,5.0,onemintest,,,6
0,400,0.12684243013549024,0.05003763576756734,5.0,onemintest,,,0
0,400,0.07716475629354935,0.06552536966292982,5.0,onemintest,,,8
0,400,0.10699632590752062,0.039017413805541926,5.0,onemintest,,,12
0,400,0.1124868429206578,0.060347536988369185,5.0,onemintest,,,16
0,400,0.06811476988389309,0.03945972052330484,5.0,onemintest,,,13
0,400,0.08411456784161431,0.05026664399509068,5.0,onemintest,,,3
0,400,0.0724917896466103,0.03903093840836572,5.0,onemintest,,,10
0,400,0.1309439912936191,0.02939480111277319,5.0,onemintest,,,25
0,400,0.13512386849115077,0.10163996033789469,5.0,onemintest,,,29
0,400,0.05445025917309454,0.02824729697639377,5.0,onemintest,,,20
0,400,0.09925149911350395,0.028958808448411824,5.0,onemintest,,,14
0,400,0.10564943731902854,0.051450655567099574,5.0,onemintest,,,11
0,400,0.09893846854875177,0.03375560120239968,5.0,onemintest,,,17
0,400,0.0402820870576337,0.007520616996941415,5.0,onemintest,,,19
0,400,0.10766466526513441,0.04357948273344903,5.0,onemintest,,,1
0,400,0.17634240914215216,0.055008997853047345,5.0,onemintest,,,4
0,400,0.1090896644430418,0.0541764987257191,5.0,onemintest,,,18
0,400,0.21052552996686735,0.1019136574270064,5.0,onemintest,,,15
0,400,0.22306916951001465,0.13331894598037977,5.0,onemintest,,,9
0,400,0.10456511335482355,0.022897977442030194,5.0,onemintest,,,28
0,400,0.06317131012192512,-0.0034286417936553685,5.0,onemintest,,,2
0,400,0.15580527673213984,0.09547227200876138,5.0,onemintest,,,26
0,400,0.06641577260809173,0.023296470078797125,5.0,onemintest,,,21
0,400,0.08667110183015936,0.01770731195875283,5.0,onemintest,,,22
0,400,0.10787951565709797,0.0473292051555452,5.0,onemintest,,,24
0,400,0.07418669152210577,0.04475497133357203,5.0,onemintest,,,23
0,400,0.13393074349657785,0.06988093238266366,5.0,onemintest,,,27
0,400,0.09575488414714894,0.03549790555691125,5.0,onemintest,,,7
0,800,0.14728643093326177,0.0557563571734752,5.0,onemintest,,,5
0,800,0.05495183799941139,0.021844305122992156,5.0,onemintest,,,6
0,800,0.12566328541176697,0.04642886516425044,5.0,onemintest,,,0
0,800,0.07575005976454008,0.020735750480807905,5.0,onemintest,,,8
0,800,0.10603609568117811,0.05671584720260356,5.0,onemintest,,,12
0,800,0.11194676480795807,0.04678021200199521,5.0,onemintest,,,16
0,800,0.06803648261469653,0.029143829979833072,5.0,onemintest,,,13
0,800,0.082228809412346,0.040223878315237466,5.0,onemintest,,,3
0,800,0.07155258741804538,0.03188798992133059,5.0,onemintest,,,10
0,800,0.13007439174163682,0.041805719779599015,5.0,onemintest,,,25
0,800,0.13463209082053185,0.040330579300904126,5.0,onemintest,,,29
0,800,0.053749901939690314,0.02415334168572941,5.0,onemintest,,,20
0,800,0.09730688444387436,0.023024207383532412,5.0,onemintest,,,14
0,800,0.10349614291440334,0.05658939892008197,5.0,onemintest,,,11
0,800,0.09802016898731924,0.015784574820402873,5.0,onemintest,,,17
0,800,0.040549102268711223,0.010947171906199418,5.0,onemintest,,,19
0,800,0.10619043672770345,0.03952036980287597,5.0,onemintest,,,1
0,800,0.17588942907450267,0.041841185260309645,5.0,onemintest,,,4
0,800,0.10828557727571608,0.07067406259277757,5.0,onemintest,,,18
0,800,0.2079090848942735,0.0776901068076751,5.0,onemintest,,,15
0,800,0.22295391832793487,0.14743515401661314,5.0,onemintest,,,9
0,800,0.1035660868697631,0.04366813764292857,5.0,onemintest,,,28
0,800,0.06191867225551617,0.023169504572961113,5.0,onemintest,,,2
0,800,0.15502594429168348,0.0759594435289054,5.0,onemintest,,,26
0,800,0.06567505568291332,0.03224878954257819,5.0,onemintest,,,21
0,800,0.08574050767737718,-0.0034163046368375885,5.0,onemintest,,,22
0,800,0.10738804208071873,0.025980062859355987,5.0,onemintest,,,24
0,800,0.072900911225395,0.029685720538169622,5.0,onemintest,,,23
0,800,0.1323383358777468,0.0754318579153693,5.0,onemintest,,,27
0,800,0.09416991077935011,0.040142445127633514,5.0,onemintest,,,7
0,1,0.03614930462434285,0.018189673370337597,6.0,onemintest,,,5
0,1,0.019950252182401873,0.018703193433596037,6.0,onemintest,,,6
0,1,0.06522762478976085,0.06336690770216749,6.0,onemintest,,,0
0,1,0.05214000271653685,0.03603911453998928,6.0,onemintest,,,8
0,1,0.019515065028735012,0.018598664893803785,6.0,onemintest,,,12
0,1,0.029842730057611844,0.07917479988365156,6.0,onemintest,,,16
0,1,0.022728024063678687,0.022397393397007245,6.0,onemintest,,,13
0,1,0.023409660417440192,0.023084158493222488,6.0,onemintest,,,3
0,1,0.08791780845523278,0.1347875971756174,6.0,onemintest,,,10
0,1,0.10983105379489422,0.09860969806671364,6.0,onemintest,,,25
0,1,0.03196631080241974,0.030871715182786454,6.0,onemintest,,,29
0,1,0.03687659656638842,-0.0016318497034102618,6.0,onemintest,,,20
0,1,0.025883281144998938,0.025879993574265053,6.0,onemintest,,,14
0,1,0.026208403723254503,0.018761719074890597,6.0,onemintest,,,11
0,1,0.00956955168446405,0.017524233593590663,6.0,onemintest,,,17
0,1,0.07138925476637326,0.04749069382374575,6.0,onemintest,,,19
0,1,0.031991032620740434,0.029649334482441957,6.0,onemintest,,,1
0,1,0.011255044802734204,0.005819315910910816,6.0,onemintest,,,4
0,1,0.07296500285555774,0.061892920298546684,6.0,onemintest,,,18
0,1,0.02266584518807868,0.020933654209699795,6.0,onemintest,,,15
0,1,0.07609607397761486,0.08718421455325953,6.0,onemintest,,,9
0,1,0.030971463897188856,0.027157709286742677,6.0,onemintest,,,28
0,1,0.04209844044652411,0.03896387292548712,6.0,onemintest,,,2
0,1,0.05814723768700292,0.08805078731414726,6.0,onemintest,,,26
0,1,0.015592439120007628,0.0011329699925756204,6.0,onemintest,,,21
0,1,0.03814507514802956,0.036057388272278966,6.0,onemintest,,,22
0,1,0.04651621670197459,0.04686623796583311,6.0,onemintest,,,24
0,1,0.0014898893021777493,0.026223151402101352,6.0,onemintest,,,23
0,1,0.11355053573130214,0.10783769430786525,6.0,onemintest,,,27
0,1,0.05111001268628668,0.05077043554067709,6.0,onemintest,,,7
0,10,0.13030016427698876,0.04642578628473588,6.0,onemintest,,,5
0,10,0.05484721277219218,0.04545157928809908,6.0,onemintest,,,6
0,10,0.09460921749737239,0.04452090840659494,6.0,onemintest,,,0
0,10,0.0386989171660479,0.042670426842233156,6.0,onemintest,,,8
0,10,0.06944264955897417,0.08970534184111781,6.0,onemintest,,,12
0,10,0.09053805593810305,0.05573889120531182,6.0,onemintest,,,16
0,10,0.03248386660763969,0.017166287209142393,6.0,onemintest,,,13
0,10,0.05148934952751305,0.0443774234244573,6.0,onemintest,,,3
0,10,0.05801711389778208,0.04533314860706244,6.0,onemintest,,,10
0,10,0.09692859694926614,0.03795588930376284,6.0,onemintest,,,25
0,10,0.09786734412650666,0.08476288243252657,6.0,onemintest,,,29
0,10,-0.005766639360549997,0.0028175510647258637,6.0,onemintest,,,20
0,10,0.06499186628153963,0.038292646913294384,6.0,onemintest,,,14
0,10,0.09532666614743224,0.03265324709847037,6.0,onemintest,,,11
0,10,0.07670010651919679,0.01423645736647027,6.0,onemintest,,,17
0,10,0.029549963668758172,0.016451591550961153,6.0,onemintest,,,19
0,10,0.05603961306450023,0.01580336085377432,6.0,onemintest,,,1
0,10,0.08566404178067821,0.025016529363190654,6.0,onemintest,,,4
0,10,0.08387638138729259,0.07008965843984209,6.0,onemintest,,,18
0,10,0.16792332781387542,0.08614485832553188,6.0,onemintest,,,15
0,10,0.16271516883340353,0.16968602941204944,6.0,onemintest,,,9
0,10,0.07903772753083715,0.03902091697836759,6.0,onemintest,,,28
0,10,0.05093930792508361,0.02550610260782921,6.0,onemintest,,,2
0,10,0.1299746150255684,0.10562318388902317,6.0,onemintest,,,26
0,10,0.04434627607608199,0.025381085176943957,6.0,onemintest,,,21
0,10,0.06914657935201729,0.015622671921506669,6.0,onemintest,,,22
0,10,0.0816295633572216,0.03802289123363446,6.0,onemintest,,,24
0,10,0.06597196512911696,0.03374797875875453,6.0,onemintest,,,23
0,10,0.13112873712649264,0.041204520378267016,6.0,onemintest,,,27
0,10,0.07036538566283701,0.053682936347054955,6.0,onemintest,,,7
0,100,0.15115206622557986,0.0649454123392861,6.0,onemintest,,,5
0,100,0.0764292300263768,0.012908447564424858,6.0,onemintest,,,6
0,100,0.1254060151355194,0.04696639725154043,6.0,onemintest,,,0
0,100,0.0983172173058472,0.042698624042643914,6.0,onemintest,,,8
0,100,0.09866280911856118,0.0205455687770739,6.0,onemintest,,,12
0,100,0.11244166308230041,0.0622328679295843,6.0,onemintest,,,16
0,100,0.054302918991855575,0.015051098309940125,6.0,onemintest,,,13
0,100,0.08985984526741042,0.03603649661144915,6.0,onemintest,,,3
0,100,0.07660527347301682,0.02416260596517948,6.0,onemintest,,,10
0,100,0.14541288758340642,0.064680329399565,6.0,onemintest,,,25
0,100,0.13618707786028406,0.06148529438427352,6.0,onemintest,,,29
0,100,0.07459744612394303,0.013319209839824337,6.0,onemintest,,,20
0,100,0.09828367164011731,0.01878934681813206,6.0,onemintest,,,14
0,100,0.10553271190062541,0.044424532430541584,6.0,onemintest,,,11
0,100,0.09676891956429445,0.023140544719927374,6.0,onemintest,,,17
0,100,0.04275730627234886,0.016366274554158376,6.0,onemintest,,,19
0,100,0.10710948172480295,0.04764579837923645,6.0,onemintest,,,1
0,100,0.16879206316994277,0.048630764321389776,6.0,onemintest,,,4
0,100,0.09538153337869315,0.04088626466616662,6.0,onemintest,,,18
0,100,0.2062777568398504,0.12551057939412583,6.0,onemintest,,,15
0,100,0.21600898218646147,0.014058348700212912,6.0,onemintest,,,9
0,100,0.10891901170399998,0.015396894764789877,6.0,onemintest,,,28
0,100,0.059941901250054164,0.033482787427593884,6.0,onemintest,,,2
0,100,0.16314687339237355,0.061352061057915096,6.0,onemintest,,,26
0,100,0.07270408552389862,0.03686502508371754,6.0,onemintest,,,21
0,100,0.09106768022902645,0.012732421246571745,6.0,onemintest,,,22
0,100,0.11109449699334895,0.035484035510953776,6.0,onemintest,,,24
0,100,0.06515856755863592,0.029678461303522908,6.0,onemintest,,,23
0,100,0.143710685195647,0.10537065367041137,6.0,onemintest,,,27
0,100,0.08544954594311593,0.035013897898157696,6.0,onemintest,,,7
0,200,0.14461444100181797,0.04670700432912346,6.0,onemintest,,,5
0,200,0.07046175169244329,0.019173821800870877,6.0,onemintest,,,6
0,200,0.12548927961023382,0.0450634360504648,6.0,onemintest,,,0
0,200,0.09946308582346064,0.06622708331918153,6.0,onemintest,,,8
0,200,0.09231335204926139,0.046775690603402455,6.0,onemintest,,,12
0,200,0.10994344712970572,0.05544691470538464,6.0,onemintest,,,16
0,200,0.051231931868057745,0.037186770092045296,6.0,onemintest,,,13
0,200,0.08913308256631769,0.0315267741790143,6.0,onemintest,,,3
0,200,0.07763685200396986,0.03040054514771151,6.0,onemintest,,,10
0,200,0.13961357813386654,0.040638427654891944,6.0,onemintest,,,25
0,200,0.13005616475240045,0.05562767159566486,6.0,onemintest,,,29
0,200,0.08213786127839551,0.034627871778093906,6.0,onemintest,,,20
0,200,0.0916569178909431,0.020581452992885274,6.0,onemintest,,,14
0,200,0.10279374327295254,0.048484690735650225,6.0,onemintest,,,11
0,200,0.09227582039244364,0.003775178574835056,6.0,onemintest,,,17
0,200,0.045746149566708416,0.006271750314252083,6.0,onemintest,,,19
0,200,0.10006630604074973,0.0215617098889191,6.0,onemintest,,,1
0,200,0.1670216329777673,0.05552422045135719,6.0,onemintest,,,4
0,200,0.09011658910786857,0.05223787568074167,6.0,onemintest,,,18
0,200,0.19911128090367836,0.11474052637981723,6.0,onemintest,,,15
0,200,0.2137961164888118,0.15779518676183296,6.0,onemintest,,,9
0,200,0.10176035428188979,0.016297288240460603,6.0,onemintest,,,28
0,200,0.05564444864391027,-0.0022104069601709903,6.0,onemintest,,,2
0,200,0.15330400658127497,0.08298477384633657,6.0,onemintest,,,26
0,200,0.07533577466240204,0.03419058105137841,6.0,onemintest,,,21
0,200,0.09379752382544337,0.003296032430630903,6.0,onemintest,,,22
0,200,0.10782418697409635,0.03625072272522573,6.0,onemintest,,,24
0,200,0.06121578503103564,0.03101323681842015,6.0,onemintest,,,23
0,200,0.1369986443200164,0.0509180520144568,6.0,onemintest,,,27
0,200,0.07828147696626975,0.06082748007971072,6.0,onemintest,,,7
0,400,0.1399869414724939,0.060744232044686715,6.0,onemintest,,,5
0,400,0.06657287658293487,0.014248849883366681,6.0,onemintest,,,6
0,400,0.12410049353544494,0.05103289513388647,6.0,onemintest,,,0
0,400,0.09828060624482049,0.07520538109313192,6.0,onemintest,,,8
0,400,0.08824827911042477,0.04037737780898638,6.0,onemintest,,,12
0,400,0.10661316831760093,0.0410648568091711,6.0,onemintest,,,16
0,400,0.047943635092429826,0.02894747871750481,6.0,onemintest,,,13
0,400,0.0862566884070769,0.05057374287385047,6.0,onemintest,,,3
0,400,0.07578332456654602,0.03190396225927575,6.0,onemintest,,,10
0,400,0.13306635277074674,0.05643294526127276,6.0,onemintest,,,25
0,400,0.12400645217878814,0.06415032386065135,6.0,onemintest,,,29
0,400,0.08429557283055866,0.045001482381879725,6.0,onemintest,,,20
0,400,0.0866374678289672,0.01210608321683301,6.0,onemintest,,,14
0,400,0.10076829108510332,0.04977027226085631,6.0,onemintest,,,11
0,400,0.08769810244452325,0.011512688103890997,6.0,onemintest,,,17
0,400,0.04670291045396224,0.006366522775245719,6.0,onemintest,,,19
0,400,0.09517511871746198,0.03553342920517815,6.0,onemintest,,,1
0,400,0.16396435539461818,0.07772272548652366,6.0,onemintest,,,4
0,400,0.08780429416934965,0.04604874113117091,6.0,onemintest,,,18
0,400,0.19251062804128782,0.10480443801215143,6.0,onemintest,,,15
0,400,0.2100613692227472,0.15704881783696212,6.0,onemintest,,,9
0,400,0.09743534834880174,0.03391683845428518,6.0,onemintest,,,28
0,400,0.05267440393584932,0.0004661056453645593,6.0,onemintest,,,2
0,400,0.14550358412656117,0.061324558923528165,6.0,onemintest,,,26
0,400,0.07527858682336497,0.03471044015719286,6.0,onemintest,,,21
0,400,0.09521179303047411,0.01727580762958629,6.0,onemintest,,,22
0,400,0.10420755665471804,0.0313761262864355,6.0,onemintest,,,24
0,400,0.0608293604278215,0.031652009870643046,6.0,onemintest,,,23
0,400,0.1307714817378427,0.06975906702691446,6.0,onemintest,,,27
0,400,0.07367800086390641,0.007198642465821935,6.0,onemintest,,,7
0,800,0.13729928834228144,0.05444699199216514,6.0,onemintest,,,5
0,800,0.06490859780812497,0.01480817921075693,6.0,onemintest,,,6
0,800,0.12249921547084675,0.04423734321099444,6.0,onemintest,,,0
0,800,0.09817816078010166,0.057278323217302,6.0,onemintest,,,8
0,800,0.08547696285501927,0.02763943131515449,6.0,onemintest,,,12
0,800,0.10524805697921136,0.03394659154177699,6.0,onemintest,,,16
0,800,0.04642970336168617,0.015391839451516356,6.0,onemintest,,,13
0,800,0.08448159406993483,0.0391495993689472,6.0,onemintest,,,3
0,800,0.07478969227108923,0.031159514179182363,6.0,onemintest,,,10
0,800,0.12977961192292775,0.04742000179867086,6.0,onemintest,,,25
0,800,0.12234072181043354,0.03412814734802091,6.0,onemintest,,,29
0,800,0.08464865519780906,0.018033339881039497,6.0,onemintest,,,20
0,800,0.08374661052555044,0.02789368469816278,6.0,onemintest,,,14
0,800,0.09907425452944185,0.0600128010364069,6.0,onemintest,,,11
0,800,0.08607461755656098,0.01982741116214048,6.0,onemintest,,,17
0,800,0.046916194372225495,0.008864409213687079,6.0,onemintest,,,19
0,800,0.09241094696580676,0.036006848076604286,6.0,onemintest,,,1
0,800,0.16150615047624817,0.04183150846544923,6.0,onemintest,,,4
0,800,0.08632814505208275,0.03954855580306356,6.0,onemintest,,,18
0,800,0.18829370948290525,0.08860677262771018,6.0,onemintest,,,15
0,800,0.20924049399395184,0.15359793139362704,6.0,onemintest,,,9
0,800,0.09467098557768272,0.030192581827856814,6.0,onemintest,,,28
0,800,0.05101043253812798,0.0088179117370226,6.0,onemintest,,,2
0,800,0.14186204527534885,0.04977012581766754,6.0,onemintest,,,26
0,800,0.07431971165663664,0.018488565078990094,6.0,onemintest,,,21
0,800,0.09509212416582202,0.021639388663845172,6.0,onemintest,,,22
0,800,0.1022408413029895,0.0387321145891234,6.0,onemintest,,,24
0,800,0.05954901114382327,0.027196331586563878,6.0,onemintest,,,23
0,800,0.12766096034512175,0.05185745101800084,6.0,onemintest,,,27
0,800,0.07111969687715003,0.008942550267966412,6.0,onemintest,,,7
0,1,0.01847151613259579,0.01671917725796944,7.0,onemintest,,,5
0,1,-0.014261009646091782,0.01601696637067221,7.0,onemintest,,,6
0,1,0.01836098843241929,-0.0010468010328747307,7.0,onemintest,,,0
0,1,0.014558032141320676,0.019620552085467265,7.0,onemintest,,,8
0,1,0.03614478280324951,0.012320177219961882,7.0,onemintest,,,12
0,1,0.004768384843603424,0.012561213192496402,7.0,onemintest,,,16
0,1,0.03533348283954685,0.012870999440645741,7.0,onemintest,,,13
0,1,0.0452159013182275,0.05582317939594532,7.0,onemintest,,,3
0,1,0.033886731361360445,0.03390323356523144,7.0,onemintest,,,10
0,1,0.10290083129581995,0.07691241813613699,7.0,onemintest,,,25
0,1,0.03206848719195021,0.030871672842395788,7.0,onemintest,,,29
0,1,0.07410328164268498,0.05757762867124465,7.0,onemintest,,,20
0,1,0.04157645492737028,0.022234890709030043,7.0,onemintest,,,14
0,1,0.07061944575544554,0.01114705464141254,7.0,onemintest,,,11
0,1,0.04850102486228225,0.03912734406967269,7.0,onemintest,,,17
0,1,0.026994881949045646,0.020412610743478478,7.0,onemintest,,,19
0,1,0.018568484041251,0.009138315709149119,7.0,onemintest,,,1
0,1,0.029292641424428223,0.02749722951864855,7.0,onemintest,,,4
0,1,0.012113583714963183,0.024258477404719824,7.0,onemintest,,,18
0,1,0.005625124978966056,0.03861079892995049,7.0,onemintest,,,15
0,1,0.046718942641176486,0.06303331913055535,7.0,onemintest,,,9
0,1,0.048657083804972245,0.04835196355452804,7.0,onemintest,,,28
0,1,0.01379713594142895,0.019018967257579386,7.0,onemintest,,,2
0,1,0.07980354737746342,0.135130668951463,7.0,onemintest,,,26
0,1,0.007337666825392941,0.007162922445207321,7.0,onemintest,,,21
0,1,-0.005382429429804159,-0.005899859678760878,7.0,onemintest,,,22
0,1,0.049021715165037616,0.05044815346664561,7.0,onemintest,,,24
0,1,0.022990531677690385,0.001903464239095105,7.0,onemintest,,,23
0,1,0.025443255303002066,0.008444317022975791,7.0,onemintest,,,27
0,1,0.029408788654786355,0.029492475201724454,7.0,onemintest,,,7
0,10,0.10278698998180336,0.04679098511709089,7.0,onemintest,,,5
0,10,0.054063813146631445,0.013292215522380212,7.0,onemintest,,,6
0,10,0.07437747519478133,0.031207492961122667,7.0,onemintest,,,0
0,10,0.05549577541029027,0.015841827593342492,7.0,onemintest,,,8
0,10,0.05928206090060295,0.012129883467237368,7.0,onemintest,,,12
0,10,0.09101193849292921,0.04480685697396499,7.0,onemintest,,,16
