,0,1,2,3,4,5
0,1.0,0.3566926079993076,0.25589213300812974,0.3506227936157097,0.3239822445581251,0.3446263899564624
1,0.3566926079993076,1.0,0.29888170775239276,0.328242588637101,0.4086766472588535,0.360227004239424
2,0.25589213300812974,0.29888170775239276,1.0,0.6087456850716008,0.6172429051734611,0.6327716377406324
3,0.3506227936157097,0.328242588637101,0.6087456850716008,1.0,0.7355827809015208,0.8461008560848665
4,0.3239822445581251,0.4086766472588535,0.6172429051734611,0.7355827809015208,1.0,0.7668309068553577
5,0.3446263899564624,0.360227004239424,0.6327716377406324,0.8461008560848665,0.7668309068553577,1.0
